group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
293,structure_loop,puzzle-retry,12,121,retry | retry mechanics | retrying | failure-retry | death and retry | die-and-retry | failure_and_retry | no retry | puzzle-retry | quick_retry | retry system | retry_challenge,retry:98; retry mechanics:8; retrying:4; failure-retry:3; death and retry:1; die-and-retry:1; failure_and_retry:1; no retry:1; puzzle-retry:1; quick_retry:1; retry system:1; retry_challenge:1
294,structure_loop,combat cycles,5,120,combat_cycles | combat_cycle | combat cycles | battle_cycles | combat-cycles,combat_cycles:90; combat_cycle:14; combat cycles:10; battle_cycles:4; combat-cycles:2
295,mechanics,Roguelike,6,119,roguelike | rogue-like | rogue_like | roguelike elements | Roguelike | rougelike,roguelike:104; rogue-like:8; rogue_like:3; roguelike elements:2; Roguelike:1; rougelike:1
296,narrative,development,1,118,development,development:118
297,structure_loop,Task Completion,4,118,task_completion | task-completion | task completion | Task Completion,task_completion:94; task-completion:12; task completion:11; Task Completion:1
298,mechanics,repetition,4,117,repetition | repetitive | repeating | repetitiveness,repetition:68; repetitive:47; repeating:1; repetitiveness:1
299,uniqueness,arcade_inspired,6,117,arcade_style | arcade style | arcade-style | arcade_theme | arcade_inspired | arcade_tradition,arcade_style:71; arcade style:24; arcade-style:16; arcade_theme:3; arcade_inspired:2; arcade_tradition:1
300,mechanics,skill_variety,12,116,skill_based | skill-based | skill_system | skill_variety | skill_management | skill_combination | skill_development | skill_usage | skill_building | skill_creation | skill_levels | skill_systems,skill_based:57; skill-based:21; skill_system:21; skill_variety:4; skill_management:3; skill_combination:2; skill_development:2; skill_usage:2; skill_building:1; skill_creation:1; skill_levels:1; skill_systems:1
301,vibe,disappointing,1,116,disappointing,disappointing:116
302,narrative,space,1,115,space,space:115
303,vibe,potential,2,115,potential | Potential,potential:114; Potential:1
304,mechanics,enemy AI,12,114,AI | AI behavior | ai | enemy AI | AI opponents | AI interaction | AI control | AI coordination | AI issues | AI partner | bot AI | computer AI,AI:83; AI behavior:8; ai:6; enemy AI:5; AI opponents:4; AI interaction:2; AI control:1; AI coordination:1; AI issues:1; AI partner:1; bot AI:1; computer AI:1
305,narrative,plot twists,11,114,twists | plot twists | unexpected_twists | plot-twists | twist | twisted | unexpected-twists | dramatic twists | predictable twists | story twists | surprising_twists,twists:62; plot twists:15; unexpected_twists:11; plot-twists:9; twist:8; twisted:3; unexpected-twists:2; dramatic twists:1; predictable twists:1; story twists:1; surprising_twists:1
306,structure_loop,non_linear,3,114,non-linear | nonlinear | non_linear,non-linear:82; nonlinear:24; non_linear:8
307,structure_loop,quick_matches,5,114,quick_matches | quick matches | short_matches | fast_matches | quick-matches,quick_matches:56; quick matches:32; short_matches:22; fast_matches:3; quick-matches:1
308,uniqueness,limited depth,11,114,depth | lack_of_depth | lack of depth | unexpected depth | depth sense | depth-combinations | hidden depth | limited depth | limited-depth | operational depth | shallow_depth,depth:82; lack_of_depth:16; lack of depth:5; unexpected depth:4; depth sense:1; depth-combinations:1; hidden depth:1; limited depth:1; limited-depth:1; operational depth:1; shallow_depth:1
309,mechanics,formation tactics,10,113,tactics | combat_tactics | asw tactics | combat tactics | defensive tactics | enemy_tactics | formation tactics | limited_tactics | skill_tactics | strategic_tactics,tactics:103; combat_tactics:2; asw tactics:1; combat tactics:1; defensive tactics:1; enemy_tactics:1; formation tactics:1; limited_tactics:1; skill_tactics:1; strategic_tactics:1
310,narrative,surreal,5,113,surrealism | surreal | surreal themes | surreal art | surreal_world,surrealism:90; surreal:19; surreal themes:2; surreal art:1; surreal_world:1
311,uniqueness,indie_development,10,112,indie_development | indie_developer | indie_innovation | indie_experience | indie_dev | indie development | indie_design | indie_project | indie developer | indie-developer,indie_development:55; indie_developer:14; indie_innovation:13; indie_experience:10; indie_dev:7; indie development:5; indie_design:3; indie_project:3; indie developer:1; indie-developer:1
312,vibe,relaxed,1,112,relaxed,relaxed:112
313,mechanics,abilities,9,111,abilities | character abilities | character_abilities | special_abilities | hero abilities | character-abilities | unique abilities | class abilities | magical_abilities,abilities:69; character abilities:12; character_abilities:12; special_abilities:6; hero abilities:4; character-abilities:3; unique abilities:3; class abilities:1; magical_abilities:1
314,mechanics,minimal_controls,9,111,simple_controls | easy_controls | intuitive_controls | simple-controls | basic_controls | custom_controls | minimal_controls | minimalist_controls | unconventional_controls,simple_controls:69; easy_controls:16; intuitive_controls:14; simple-controls:5; basic_controls:2; custom_controls:2; minimal_controls:1; minimalist_controls:1; unconventional_controls:1
315,narrative,retro-future,10,111,retro | retro theme | retro_aesthetic | retro aesthetic | retro-theme | retro aesthetics | retro style | retro-future | retro-futuristic | retro_classics,retro:89; retro theme:6; retro_aesthetic:5; retro aesthetic:3; retro-theme:3; retro aesthetics:1; retro style:1; retro-future:1; retro-futuristic:1; retro_classics:1
316,vibe,eerie,1,111,eerie,eerie:111
317,narrative,whimsical,2,110,whimsy | whimsical,whimsy:71; whimsical:39
318,structure_loop,updates potential,7,110,updates | game updates | Updates | lack of updates | ongoing updates | updates potential | updates support,updates:103; game updates:2; Updates:1; lack of updates:1; ongoing updates:1; updates potential:1; updates support:1
319,mechanics,base_building,11,109,base_building | base building | base_management | base-building | basebuilding | Base Building | base_build | base_construction | base_design | base_remodeling | no_base_building,base_building:62; base building:18; base_management:10; base-building:7; basebuilding:5; Base Building:2; base_build:1; base_construction:1; base_design:1; base_remodeling:1; no_base_building:1
320,structure_loop,Exploration Rewards,10,108,exploration rewards | exploration-reward | exploration_rewards | rewarding exploration | rewarding_exploration | exploration-rewards | exploration incentives | exploration_reward | Exploration Rewards | rewarding-exploration,exploration rewards:33; exploration-reward:31; exploration_rewards:15; rewarding exploration:8; rewarding_exploration:6; exploration-rewards:5; exploration incentives:4; exploration_reward:4; Exploration Rewards:1; rewarding-exploration:1
321,structure_loop,combat_flow,6,108,combat_flow | combat flow | battle_flow | combat-flow | battle flow | flowing_combat,combat_flow:73; combat flow:24; battle_flow:6; combat-flow:3; battle flow:1; flowing_combat:1
322,vibe,experimental,1,108,experimental,experimental:108
323,structure_loop,lack of engagement,8,107,engagement | Engagement | lack of engagement | emotional engagement | limited-engagement | low engagement | regular engagement | sudden_engagement,engagement:97; Engagement:3; lack of engagement:2; emotional engagement:1; limited-engagement:1; low engagement:1; regular engagement:1; sudden_engagement:1
324,vibe,accessible,1,107,accessible,accessible:107
325,uniqueness,hero_focus,7,106,character_focus | character-focus | character focus | single_character_focus | Character Focus | focus_on_characters | hero_focus,character_focus:64; character-focus:20; character focus:17; single_character_focus:2; Character Focus:1; focus_on_characters:1; hero_focus:1
326,narrative,main_quests,12,105,quests | quest | questing | side quests | epic quests | side-quests | Quests | detailed quests | legendary quests | magical quests | main_quests | story_quests,quests:39; quest:38; questing:14; side quests:4; epic quests:2; side-quests:2; Quests:1; detailed quests:1; legendary quests:1; magical quests:1; main_quests:1; story_quests:1
327,uniqueness,retro aesthetic,8,105,retro | retro aesthetic | retro-inspired | retro feel | retro design | retro-modern | modern retro | retro art,retro:55; retro aesthetic:23; retro-inspired:17; retro feel:4; retro design:2; retro-modern:2; modern retro:1; retro art:1
328,structure_loop,short_play,9,104,short_playtime | short playtime | short-playtime | long_playtime | short_play | limited_playtime | short_playthrough | timed_play | concise_playtime,short_playtime:64; short playtime:19; short-playtime:8; long_playtime:3; short_play:3; limited_playtime:2; short_playthrough:2; timed_play:2; concise_playtime:1
329,narrative,supernatural,2,103,supernatural | supernatural horror,supernatural:102; supernatural horror:1
330,structure_loop,resolution,1,103,resolution,resolution:103
331,structure_loop,rewarding_mastery,8,103,mastery | skill mastery | skill_mastery | level mastery | ability mastery | challenging mastery | rewarding_mastery | system mastery,mastery:58; skill mastery:23; skill_mastery:16; level mastery:2; ability mastery:1; challenging mastery:1; rewarding_mastery:1; system mastery:1
332,uniqueness,live_open_world,10,103,open_world | open world | open-world | first_open_world | lack_open_world | large_open_world | live_open_world | open_world_design | open_world_exploration | small_open_world,open_world:62; open world:18; open-world:16; first_open_world:1; lack_open_world:1; large_open_world:1; live_open_world:1; open_world_design:1; open_world_exploration:1; small_open_world:1
333,vibe,focused,2,103,focused | focus,focused:97; focus:6
334,vibe,repetitive,3,103,repetitive | repetitiveness | repetitive feel,repetitive:96; repetitiveness:6; repetitive feel:1
335,vibe,supportive,1,103,supportive,supportive:103
336,uniqueness,simple_mechanics,8,102,simple_mechanics | simple mechanics | simplified_mechanics | basic_mechanics | simple-mechanics | minimal_mechanics | simple_mechanic | straightforward_mechanics,simple_mechanics:56; simple mechanics:26; simplified_mechanics:12; basic_mechanics:3; simple-mechanics:2; minimal_mechanics:1; simple_mechanic:1; straightforward_mechanics:1
337,mechanics,character_usage,10,101,character_creation | character_development | character_building | character creation | character-creation | character_design | character_creator | character_build | character_setup | character_usage,character_creation:33; character_development:29; character_building:24; character creation:4; character-creation:3; character_design:3; character_creator:2; character_build:1; character_setup:1; character_usage:1
338,mechanics,sandbox design,3,101,sandbox | sandbox building | sandbox design,sandbox:99; sandbox building:1; sandbox design:1
339,uniqueness,active community,2,101,community | active community,community:100; active community:1
340,uniqueness,community-engagement,3,101,community_engagement | community engagement | community-engagement,community_engagement:74; community engagement:22; community-engagement:5
341,vibe,confusion,1,101,confusion,confusion:101
342,narrative,short_story,6,100,short_story | short story | short-story | short_stories | short stories | short-stories,short_story:74; short story:13; short-story:9; short_stories:2; short stories:1; short-stories:1
343,narrative,simplicity,3,100,simplicity | elegant-simplicity | simplicity-complexity,simplicity:98; elegant-simplicity:1; simplicity-complexity:1
344,narrative,tension,5,100,tension | emotional_tension | psychological_tension | Tension | tension-building,tension:91; emotional_tension:5; psychological_tension:2; Tension:1; tension-building:1
345,uniqueness,multiplayer dynamics,6,100,multiplayer dynamics | asymmetrical-multiplayer | asymmetrical multiplayer | multiplayer chaos | multiplayer-cooperation | multiplayer-dynamics,multiplayer dynamics:77; asymmetrical-multiplayer:10; asymmetrical multiplayer:8; multiplayer chaos:3; multiplayer-cooperation:1; multiplayer-dynamics:1
346,vibe,boredom,1,100,boredom,boredom:100
347,structure_loop,unlockable,6,99,unlockables | unlocking | Unlocks | no unlockables | unlock | unlockable,unlockables:51; unlocking:44; Unlocks:1; no unlockables:1; unlock:1; unlockable:1
348,uniqueness,Community Focus,5,99,community_focus | community-focus | community focus | community_focused | Community Focus,community_focus:84; community-focus:8; community focus:4; community_focused:2; Community Focus:1
349,uniqueness,dynamic_events,3,99,dynamic events | dynamic_events | dynamic-events,dynamic events:53; dynamic_events:44; dynamic-events:2
350,uniqueness,quirky character design,7,99,quirky_characters | quirky characters | quirky-characters | quirky_character | Quirky Characters | quirky character | quirky character design,quirky_characters:55; quirky characters:29; quirky-characters:7; quirky_character:5; Quirky Characters:1; quirky character:1; quirky character design:1
351,mechanics,environment-interaction,5,98,environment_interaction | environmental-interaction | environmental_interaction | environment-interaction | environment interaction,environment_interaction:43; environmental-interaction:21; environmental_interaction:16; environment-interaction:13; environment interaction:5
352,structure_loop,slow-progression,6,98,slow_progression | slow progression | gradual_progression | quick_progression | fast_progression | slow-progression,slow_progression:74; slow progression:16; gradual_progression:4; quick_progression:2; fast_progression:1; slow-progression:1
353,vibe,chill,2,98,chill | Chill,chill:97; Chill:1
354,vibe,joy,3,98,joyful | joy | joyous,joyful:79; joy:18; joyous:1
355,mechanics,varied_enemies,9,97,enemy_variety | enemy_types | enemy_variation | enemy variety | enemy_design | combat_variety | enemy_diversity | enemy_weakness | varied_enemies,enemy_variety:33; enemy_types:21; enemy_variation:15; enemy variety:11; enemy_design:11; combat_variety:2; enemy_diversity:2; enemy_weakness:1; varied_enemies:1
356,structure_loop,boss_fights,6,97,boss_fights | boss fights | boss_battles | boss-fights | boss_fight | boss_rematches,boss_fights:69; boss fights:11; boss_battles:8; boss-fights:7; boss_fight:1; boss_rematches:1
357,uniqueness,interactive fiction,10,97,interactive-narrative | interactive_storytelling | interactive_narrative | interactive fiction | interactive-fiction | interactive narrative | interactive-story | interactive story | interactive tale | interactive-narration,interactive-narrative:36; interactive_storytelling:29; interactive_narrative:15; interactive fiction:4; interactive-fiction:4; interactive narrative:3; interactive-story:3; interactive story:1; interactive tale:1; interactive-narration:1
358,vibe,dark humor,4,97,dark_humor | dark humor | dark-humor | Dark Humor,dark_humor:55; dark humor:29; dark-humor:12; Dark Humor:1
359,narrative,alternate_endings,5,96,multiple_endings | multiple-endings | multiple endings | alternative_endings | alternate_endings,multiple_endings:52; multiple-endings:21; multiple endings:20; alternative_endings:2; alternate_endings:1
360,structure_loop,branching paths,4,96,branching_paths | branching-paths | branching paths | branching_levels,branching_paths:57; branching-paths:26; branching paths:11; branching_levels:2
361,uniqueness,artistic-expression,9,96,artistic | artwork | artistic design | artistic-expression | artistic_aesthetic | artistry | artistic-design | artistic-graphics | art,artistic:52; artwork:22; artistic design:7; artistic-expression:4; artistic_aesthetic:3; artistry:3; artistic-design:2; artistic-graphics:2; art:1
362,mechanics,engaging_gunplay,3,95,gunplay | engaging_gunplay | gun-play,gunplay:93; engaging_gunplay:1; gun-play:1
363,uniqueness,atmospheric-detail,6,95,atmospheric | atmosphere | atmospheric-detail | atmospheric_details | atmospheric_experience | distinctive atmosphere,atmospheric:66; atmosphere:25; atmospheric-detail:1; atmospheric_details:1; atmospheric_experience:1; distinctive atmosphere:1
364,vibe,enjoyable,1,95,enjoyable,enjoyable:95
365,mechanics,enemy_dodging,2,94,dodging | enemy_dodging,dodging:92; enemy_dodging:2
366,mechanics,visual novel,5,94,visual_novel | visual-novel | visual novel | visual_novels | Visual Novel,visual_novel:84; visual-novel:4; visual novel:3; visual_novels:2; Visual Novel:1
367,structure_loop,mission progression,4,94,mission_progression | campaign_progression | mission progression | mission_levels,mission_progression:47; campaign_progression:32; mission progression:14; mission_levels:1
368,mechanics,digital trading,5,93,trading | trade | stock_trading | digital trading | hint-trading,trading:86; trade:3; stock_trading:2; digital trading:1; hint-trading:1
369,narrative,freedom,1,93,freedom,freedom:93
370,narrative,user-experience,4,93,user_experience | User Experience | user experience | user-experience,user_experience:89; User Experience:2; user experience:1; user-experience:1
371,uniqueness,hand-drawn_art,11,93,hand-drawn art | hand_drawn | hand-drawn | hand_drawn_art | hand-drawn graphics | hand-drawn-art | hand-drawn_art | handcrafted art | hand drawn | hand drawn art | hand-drawn style,hand-drawn art:41; hand_drawn:14; hand-drawn:12; hand_drawn_art:12; hand-drawn graphics:3; hand-drawn-art:3; hand-drawn_art:3; handcrafted art:2; hand drawn:1; hand drawn art:1; hand-drawn style:1
372,narrative,satirical,2,92,satire | satirical,satire:89; satirical:3
373,narrative,thematic-depth,3,92,thematic_depth | thematic depth | thematic-depth,thematic_depth:65; thematic depth:17; thematic-depth:10
374,structure_loop,cutscene interruptions,11,92,cutscenes | cutscene interruptions | cutscene integration | cutscene-integration | cutscene_disruption | cutscene_interludes | frame_cutscenes | long_cutscenes | short_cutscenes | static cutscenes | story_cutscenes,cutscenes:81; cutscene interruptions:2; cutscene integration:1; cutscene-integration:1; cutscene_disruption:1; cutscene_interludes:1; frame_cutscenes:1; long_cutscenes:1; short_cutscenes:1; static cutscenes:1; story_cutscenes:1
375,structure_loop,quick rounds,8,92,rounds | quick rounds | game_rounds | game rounds | short rounds | scoring rounds | short-rounds | timed rounds,rounds:73; quick rounds:9; game_rounds:3; game rounds:2; short rounds:2; scoring rounds:1; short-rounds:1; timed rounds:1
376,uniqueness,genre_blending,12,92,genre_blending | genre-blending | genre_blend | blend_genres | blend_of_genres | genre blend | genre-blend | blend genres | mix_genres | genre_mix | Blend Genres | Genre Blend,genre_blending:18; genre-blending:16; genre_blend:15; blend_genres:13; blend_of_genres:8; genre blend:7; genre-blend:5; blend genres:3; mix_genres:3; genre_mix:2; Blend Genres:1; Genre Blend:1
377,vibe,polished,2,92,polished | Polished,polished:90; Polished:2
378,structure_loop,campaigns,12,91,campaign | campaigns | campaign progression | short campaign | Campaign | Campaign Planned | Campaign Progression | campaign mode | campaign-based | campaign-management | concise campaign | single campaign,campaign:54; campaigns:14; campaign progression:12; short campaign:3; Campaign:1; Campaign Planned:1; Campaign Progression:1; campaign mode:1; campaign-based:1; campaign-management:1; concise campaign:1; single campaign:1
379,uniqueness,emotional_depth,3,91,emotional_depth | emotional depth | emotional-depth,emotional_depth:39; emotional depth:36; emotional-depth:16
380,uniqueness,quirky_humor,10,91,quirky | quirky-humor | quirky_humor | quirky humor | quirky_concept | quirky-art | quirky concept | quirky world | quirky-style | quirky_personality,quirky:42; quirky-humor:13; quirky_humor:12; quirky humor:11; quirky_concept:6; quirky-art:3; quirky concept:1; quirky world:1; quirky-style:1; quirky_personality:1
381,narrative,character_backstories,4,90,character_backstory | character_backstories | character backstory | hero backstory,character_backstory:49; character_backstories:36; character backstory:4; hero backstory:1
382,structure_loop,player_choices,7,90,player_choice | player choice | player_choices | player-choice | player choices | player_decision | player_decisions,player_choice:57; player choice:12; player_choices:11; player-choice:5; player choices:3; player_decision:1; player_decisions:1
383,structure_loop,occasional backtracking,3,89,backtracking | no_backtracking | occasional backtracking,backtracking:87; no_backtracking:1; occasional backtracking:1
384,mechanics,character-customization,5,88,character_customization | character-customization | character customization | Character Customization | character customisation,character_customization:41; character-customization:33; character customization:12; Character Customization:1; character customisation:1
385,mechanics,match_2,9,87,match-3 | match_3 | match3 | match-three | match_2 | match_three | match four | match-4 | match-two,match-3:33; match_3:20; match3:17; match-three:10; match_2:2; match_three:2; match four:1; match-4:1; match-two:1
386,mechanics,random generation,7,87,randomness | randomization | random generation | random-generation | randomized | random | random-events,randomness:44; randomization:31; random generation:3; random-generation:3; randomized:3; random:2; random-events:1
387,mechanics,real-time action,4,87,real-time | real_time | real-time strategy | real-time action,real-time:50; real_time:33; real-time strategy:3; real-time action:1
388,narrative,family-legacy,2,87,legacy | family-legacy,legacy:84; family-legacy:3
389,narrative,mythological,8,87,mythology | Greek mythology | Greek_mythology | ancient mythology | cultural mythology | greek mythology | greek_mythology | mythological,mythology:79; Greek mythology:2; Greek_mythology:1; ancient mythology:1; cultural mythology:1; greek mythology:1; greek_mythology:1; mythological:1
390,mechanics,mission,10,86,missions | challenging missions | custom missions | long missions | mission | quick missions | quick_missions | rescue missions | short_missions | solo missions,missions:77; challenging missions:1; custom missions:1; long missions:1; mission:1; quick missions:1; quick_missions:1; rescue missions:1; short_missions:1; solo missions:1
391,narrative,atmosphere,2,86,atmosphere | atmospheric,atmosphere:66; atmospheric:20
392,narrative,relaxation,1,86,relaxation,relaxation:86
393,narrative,unforeseen consequences,5,86,consequences | consequence | moral consequences | real consequences | unforeseen consequences,consequences:71; consequence:12; moral consequences:1; real consequences:1; unforeseen consequences:1
394,structure_loop,gameplay flow,5,86,gameplay_flow | gameplay flow | game_flow | Gameplay Flow | fluid_gameplay,gameplay_flow:66; gameplay flow:9; game_flow:5; Gameplay Flow:4; fluid_gameplay:2
395,vibe,dramatic,1,86,dramatic,dramatic:86
396,vibe,intriguing,1,86,intriguing,intriguing:86
397,vibe,lack of immersion,4,86,immersion | immersion breaking | lack of immersion | lack_of_immersion,immersion:83; immersion breaking:1; lack of immersion:1; lack_of_immersion:1
398,structure_loop,events,3,85,events | story events | story_events,events:74; story events:7; story_events:4
399,structure_loop,multiplayer interaction,10,85,multiplayer | multiplayer matches | local multiplayer | multiplayer challenges | Multiplayer | multiplayer interaction | multiplayer_battles | multiplayer_fun | multiplayer_wait | no_multiplayer,multiplayer:70; multiplayer matches:5; local multiplayer:2; multiplayer challenges:2; Multiplayer:1; multiplayer interaction:1; multiplayer_battles:1; multiplayer_fun:1; multiplayer_wait:1; no_multiplayer:1
400,vibe,anticipation,1,85,anticipation,anticipation:85
401,vibe,art aesthetics,6,85,aesthetic | aesthetic beauty | aesthetic_appeal | aesthetically pleasing | aesthetics | art aesthetics,aesthetic:80; aesthetic beauty:1; aesthetic_appeal:1; aesthetically pleasing:1; aesthetics:1; art aesthetics:1
402,vibe,artistic_aesthetic,4,85,artistic | artwork | art | artistic_aesthetic,artistic:76; artwork:7; art:1; artistic_aesthetic:1
403,vibe,minimalistic,3,85,minimalist | minimalistic | minimalism,minimalist:57; minimalistic:23; minimalism:5
404,vibe,thoughtful,1,85,thoughtful,thoughtful:85
405,mechanics,achievement_tracking,10,84,achievement_hunting | achievement_system | achievement-hunting | achievement hunting | achievement_hunt | achievement_progression | Achievement Hunting | achievement chasing | achievement_challenge | achievement_tracking,achievement_hunting:31; achievement_system:22; achievement-hunting:17; achievement hunting:6; achievement_hunt:2; achievement_progression:2; Achievement Hunting:1; achievement chasing:1; achievement_challenge:1; achievement_tracking:1
406,mechanics,branching choices,10,84,branching | branching-paths | branching paths | branching_choices | branching choices | branching-upgrades | branching_decisions | branching_story | class branching | story branching,branching:66; branching-paths:8; branching paths:2; branching_choices:2; branching choices:1; branching-upgrades:1; branching_decisions:1; branching_story:1; class branching:1; story branching:1
407,mechanics,cooperative play,4,84,cooperative | cooperation | cooperative play | cooperative-play,cooperative:75; cooperation:6; cooperative play:2; cooperative-play:1
408,structure_loop,skill_upgrade,5,84,skill_upgrade | skill_improvement | skill upgrades | skill_upgrades | skill_upgrading,skill_upgrade:55; skill_improvement:19; skill upgrades:6; skill_upgrades:3; skill_upgrading:1
409,vibe,cozy,1,84,cozy,cozy:84
410,uniqueness,balanced complexity,7,83,complexity | A.I. complexity | AI complexity | Complexity Management | balanced complexity | mechanical complexity | mechanical-complexity,complexity:77; A.I. complexity:1; AI complexity:1; Complexity Management:1; balanced complexity:1; mechanical complexity:1; mechanical-complexity:1
411,uniqueness,deep_strategic_depth,6,83,strategic_depth | strategic depth | strategy_depth | strategy depth | deep_strategic_depth | depth in strategy,strategic_depth:61; strategic depth:10; strategy_depth:8; strategy depth:2; deep_strategic_depth:1; depth in strategy:1
412,vibe,creative,1,83,creative,creative:83
413,mechanics,obstacle_avoidance,7,82,obstacles | obstacle_avoidance | obstacle avoidance | obstacle | obstacle-avoidance | Obstacle Avoidance | dodge obstacles,obstacles:43; obstacle_avoidance:26; obstacle avoidance:5; obstacle:4; obstacle-avoidance:2; Obstacle Avoidance:1; dodge obstacles:1
414,narrative,technology,1,82,technology,technology:82
415,structure_loop,time_management,4,82,time_management | time management | time-management | time_based,time_management:52; time management:15; time-management:9; time_based:6
416,narrative,ethical dilemmas,10,81,moral dilemmas | moral choices | moral-dilemmas | moral_dilemmas | moral_dilemma | moral-choices | ethical dilemmas | ethical_dilemmas | moral conflict | moral-dilemma,moral dilemmas:25; moral choices:17; moral-dilemmas:16; moral_dilemmas:8; moral_dilemma:7; moral-choices:4; ethical dilemmas:1; ethical_dilemmas:1; moral conflict:1; moral-dilemma:1
417,narrative,long-campaign,8,81,campaign | campaigns | long-campaign | campaign scenarios | campaign-progress | challenging campaign | no_campaign | political_campaign,campaign:60; campaigns:14; long-campaign:2; campaign scenarios:1; campaign-progress:1; challenging campaign:1; no_campaign:1; political_campaign:1
418,structure_loop,replay_value,5,81,replay_value | replay value | replay-value | low_replay_value | replay_mechanics,replay_value:65; replay value:8; replay-value:6; low_replay_value:1; replay_mechanics:1
419,mechanics,jump,7,80,jumping | jump | Jumping | double jump | double-jump | jumps | wall jump,jumping:64; jump:11; Jumping:1; double jump:1; double-jump:1; jumps:1; wall jump:1
420,mechanics,planning,2,80,planning | urban-planning,planning:79; urban-planning:1
421,mechanics,team_play,3,80,teamplay | team_play | team play,teamplay:66; team_play:11; team play:3
422,mechanics,twin stick,3,80,twin-stick | twin stick | twin_stick,twin-stick:53; twin stick:17; twin_stick:10
423,uniqueness,community-feedback,4,80,community_feedback | community feedback | Community Feedback | community-feedback,community_feedback:69; community feedback:9; Community Feedback:1; community-feedback:1
424,uniqueness,musical,2,80,music | musical,music:76; musical:4
425,uniqueness,non_anime_style,11,80,anime_style | anime-style | anime style | anime_aesthetic | anime_art | anime aesthetic | anime_aesthetics | anime_theme | anime_visuals | manga_style | non_anime_style,anime_style:51; anime-style:7; anime style:5; anime_aesthetic:4; anime_art:4; anime aesthetic:2; anime_aesthetics:2; anime_theme:2; anime_visuals:1; manga_style:1; non_anime_style:1
426,mechanics,stage_progression,4,79,level_progression | progression_system | stage_progression | xp_progression,level_progression:70; progression_system:7; stage_progression:1; xp_progression:1
427,narrative,action,1,79,action,action:79
428,vibe,calming,3,79,soothing | calming | soothing music,soothing:47; calming:31; soothing music:1
429,vibe,serene,1,79,serene,serene:79
430,mechanics,difficulty-scaling,6,78,difficulty_scaling | difficulty-scaling | difficulty scaling | scaling_difficulty | challenge_scaling | scalable_difficulty,difficulty_scaling:59; difficulty-scaling:8; difficulty scaling:7; scaling_difficulty:2; challenge_scaling:1; scalable_difficulty:1
431,narrative,space_travel,9,78,space_exploration | space_adventure | space_travel | space_colonization | world_exploration | cosmic_exploration | planet_exploration | planetary_exploration | space_journey,space_exploration:33; space_adventure:30; space_travel:7; space_colonization:2; world_exploration:2; cosmic_exploration:1; planet_exploration:1; planetary_exploration:1; space_journey:1
432,uniqueness,low-cost,4,78,low_cost | low_price | low-cost | low cost,low_cost:30; low_price:25; low-cost:21; low cost:2
433,uniqueness,quirky glitches,11,78,glitches | glitchy | glitch | glitchy experience | visual glitches | Minor Glitches | glitch-prone | glitch_issue | glitchy-experience | graphics glitches | quirky glitches,glitches:55; glitchy:10; glitch:3; glitchy experience:2; visual glitches:2; Minor Glitches:1; glitch-prone:1; glitch_issue:1; glitchy-experience:1; graphics glitches:1; quirky glitches:1
434,mechanics,enemy_kill,11,77,enemy_ai | AI_opponents | AI_opponent | ai_opponent | enemy_AI | enemy_kill | enemy_mechanics | opponent_ai | enemy | enemy_challenge | enemy_movement,enemy_ai:43; AI_opponents:11; AI_opponent:10; ai_opponent:2; enemy_AI:2; enemy_kill:2; enemy_mechanics:2; opponent_ai:2; enemy:1; enemy_challenge:1; enemy_movement:1
435,narrative,warhammer_theme,12,77,war_theme | military_theme | war themes | WWII_theme | wwii_theme | battle_theme | combat_theme | combat_themes | themes_of_battle | war-theme | war_themes | warhammer_theme,war_theme:43; military_theme:16; war themes:6; WWII_theme:3; wwii_theme:2; battle_theme:1; combat_theme:1; combat_themes:1; themes_of_battle:1; war-theme:1; war_themes:1; warhammer_theme:1
436,structure_loop,easy learning,2,76,learning | easy learning,learning:73; easy learning:3
437,uniqueness,free_to_play,5,76,free_to_play | free-to-play | free to play | free_game | limited_freeplay,free_to_play:50; free-to-play:19; free to play:4; free_game:2; limited_freeplay:1
438,mechanics,pvp_combat,11,75,pvp | PvP | PvE | PVP | pve | PVE | PvP combat | local pvp | multiplayer PvP | pvp_battles | pvp_combat,pvp:27; PvP:21; PvE:9; PVP:6; pve:4; PVE:3; PvP combat:1; local pvp:1; multiplayer PvP:1; pvp_battles:1; pvp_combat:1
439,uniqueness,historical accuracy,3,75,historical_accuracy | historical accuracy | historical-accuracy,historical_accuracy:57; historical accuracy:9; historical-accuracy:9
440,vibe,not serious,2,75,serious | not serious,serious:74; not serious:1
441,vibe,surreal,2,75,surreal | surreal visuals,surreal:74; surreal visuals:1
442,mechanics,character_progression,2,74,character_progression | character_growth,character_progression:43; character_growth:31
443,mechanics,combo play,8,74,combos | combo | combo moves | combo play | combo weapons | combo-creation | combo-making | comboing,combos:45; combo:23; combo moves:1; combo play:1; combo weapons:1; combo-creation:1; combo-making:1; comboing:1
444,mechanics,narrative_control,9,74,narrative_choice | narrative_choices | narrative | narrative-choice | narrative-choices | narrative_control | narrative_decisions | story_choice | story_choices,narrative_choice:34; narrative_choices:19; narrative:8; narrative-choice:6; narrative-choices:2; narrative_control:2; narrative_decisions:1; story_choice:1; story_choices:1
